Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,latam,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese,spanish
zombieBusinessManElementFlameLeader,entityclasses,Entity,,,Leader Businessman(flame),,,,,,炎のリーダーのビジネスマン,,,,,,火焰的领导型商人,火焰的領導型商人,
zombieFarmerElementFlame,entityclasses,Entity,,,Farmer(flame),,,,,,炎の農家,,,,,,火焰的农夫,火焰的農夫,
zombieFarmerElementFlameLeader,entityclasses,Entity,,,Leader Farmer(flame),,,,,,炎のリーダーの農家,,,,,,火焰的领导型农夫,火焰的領導型農夫,
zombieNurseElementFlame,entityclasses,Entity,,,Nurse(flame),,,,,,炎のナース,,,,,,火焰的护士,火焰的護士,
zombieNurseElementFlameLeader,entityclasses,Entity,,,Leader Nurse(flame),,,,,,炎のリーダーのナース,,,,,,火焰的领导型护士,火焰的領導型護士,
zombieSnowElementFlame,entityclasses,Entity,,,Frozen Lumberjack(flame),,,,,,炎の木こり,,,,,,火焰的伐木工人,火焰的伐木工人,
zombieSnowElementFlameLeader,entityclasses,Entity,,,Leader Frozen Lumberjack(flame),,,,,,炎のリーダーの木こり,,,,,,火焰的领导型伐木工人,火焰的領導型伐木工人,
zombieSpiderElementFlame,entityclasses,Entity,,,Spider(flame),,,,,,炎のスパイダーマン,,,,,,火焰的蜘蛛人,火焰的蜘蛛人,
zombieSpiderElementFlameLeader,entityclasses,Entity,,,Leader Spider(flame),,,,,,炎のリーダーのスパイダーマン,,,,,,火焰的领导型蜘蛛人,火焰的領導型蜘蛛人,
zombieUtilityWorkerElementFlame,entityclasses,Entity,,,Utility Worker(flame),,,,,,炎の働き者,,,,,,火焰的勤劳工人,火焰的勤勞工人,
zombieUtilityWorkerElementFlameLeader,entityclasses,Entity,,,Leader Utility Worker(flame),,,,,,炎のリーダーの働き者,,,,,,火焰的领导型勤劳工人,火焰的領導型勤勞工人,
zombieCheerleaderElementFlame,entityclasses,Entity,,,Cheerleader(flame),,,,,,炎のチアリーダー,,,,,,火焰的啦啦队队长,火焰的啦啦隊隊長,
zombieCheerleaderElementFlameLeader,entityclasses,Entity,,,Leader Cheerleader(flame),,,,,,炎のリーダーのチアリーダー,,,,,,火焰的领导型啦啦队队长,火焰的領導型啦啦隊隊長,
zombieSkateboarderElementFlame,entityclasses,Entity,,,Skateboarder(flame),,,,,,炎のマスタースケーター,,,,,,火焰的滑板高手,火焰的滑板高手,
zombieSkateboarderElementFlameLeader,entityclasses,Entity,,,Leader Skateboarder(flame),,,,,,炎のリーダーのマスタースケーター,,,,,,火焰的领导型滑板高手,火焰的領導型滑板高手,
zombieSoldierElementFlame,entityclasses,Entity,,,Soldier(flame),,,,,,炎の兵士,,,,,,火焰的士兵,火焰的士兵,
zombieSoldierElementFlameLeader,entityclasses,Entity,,,Leader Soldier(flame),,,,,,炎のリーダーの兵士,,,,,,火焰的领导型士兵,火焰的領導型士兵,
zombieArleneElementFlame,entityclasses,Entity,,,Arlene(flame),,,,,,炎の腐った少女,,,,,,火焰的腐烂女孩,火焰的腐爛女孩,
zombieArleneElementFlameLeader,entityclasses,Entity,,,Leader Arlene(flame),,,,,,炎のリーダーの腐った少女,,,,,,火焰的领导型腐烂女孩,火焰的領導型腐爛女孩,
zombieLabElementFlame,entityclasses,Entity,,,Researcher(flame),,,,,,炎の女性研究者,,,,,,火焰的女性研究员,火焰的女性研究員,
zombieLabElementFlameLeader,entityclasses,Entity,,,Leader Researcher(flame),,,,,,炎のリーダーの女性研究者,,,,,,火焰的领导型女性研究员,火焰的領導型女性研究員,
zombieDarleneElementFlame,entityclasses,Entity,,,Darlene(flame),,,,,,炎の腐った母親,,,,,,火焰的腐烂母亲,火焰的腐爛母親,
zombieDarleneElementFlameLeader,entityclasses,Entity,,,Leader Darlene(flame),,,,,,炎のリーダーの腐った母親,,,,,,火焰的领导型腐烂母亲,火焰的領導型腐爛母親,
zombieFatHawaiianElementFlame,entityclasses,Entity,,,Disturbed Tourist(flame),,,,,,炎の肥満のハワイ旅行者,,,,,,火焰的肥胖夏威夷旅客,火焰的肥胖夏威夷旅客,
zombieFatHawaiianElementFlameLeader,entityclasses,Entity,,,Leader Disturbed Tourist(flame),,,,,,炎のリーダーの肥満のハワイ旅行者,,,,,,火焰的领导型肥胖夏威夷旅客,火焰的領導型肥胖夏威夷旅客,
zombieMarleneElementFlame,entityclasses,Entity,,,Marlene(flame),,,,,,炎の死んだ女性,,,,,,火焰的死亡女人,火焰的死亡女人,
zombieMarleneElementFlameLeader,entityclasses,Entity,,,Leader Marlene(flame),,,,,,炎のリーダーの死んだ女性,,,,,,火焰的领导型死亡女人,火焰的領導型死亡女人,
zombieMoeElementFlame,entityclasses,Entity,,,Moe(flame),,,,,,炎のうねりウォーカー,,,,,,火焰的膨胀步行者,火焰的膨脹步行者,
zombieMoeElementFlameLeader,entityclasses,Entity,,,Leader Moe(flame),,,,,,炎のリーダーのうねりウォーカー,,,,,,火焰的领导型膨胀步行者,火焰的領導型膨脹步行者,
zombieOldTimerElementFlame,entityclasses,Entity,,,Cowboy(flame),,,,,,炎のカウボーイ,,,,,,火焰的牛仔,火焰的牛仔,
zombieOldTimerElementFlameLeader,entityclasses,Entity,,,Leader Cowboy(flame),,,,,,炎のリーダーのカウボーイ,,,,,,火焰的领导型牛仔,火焰的領導型牛仔,
zombieSteveElementFlame,entityclasses,Entity,,,Steve(flame),,,,,,炎の復活した死体,,,,,,火焰的復活尸体,火焰的復活屍體,
zombieSteveElementFlameLeader,entityclasses,Entity,,,Leader Steve(flame),,,,,,炎のリーダーの復活の死体,,,,,,火焰的领导型復活尸体,火焰的領導型復活屍體,
zombieStripperElementFlame,entityclasses,Entity,,,Stripper(flame),,,,,,炎のストリップ,,,,,,火焰的脱衣舞孃,火焰的脫衣舞孃,
zombieStripperElementFlameLeader,entityclasses,Entity,,,Leader Stripper(flame),,,,,,炎のリーダーのストリッパー,,,,,,火焰的领导型脱衣舞孃,火焰的領導型脫衣舞孃,
zombieYoElementFlame,entityclasses,Entity,,,Yo(flame),,,,,,炎の腐った死体,,,,,,火焰的腐烂尸体,火焰的腐爛屍體,
zombieYoElementFlameLeader,entityclasses,Entity,,,Leader Yo(flame),,,,,,炎のリーダーの腐った死体,,,,,,火焰的领导型腐烂尸体,火焰的領導型腐爛屍體,

zombieBoeElementElectric,entityclasses,Entity,,,Boe(electric),,,,,,感電の感染した生存者,,,,,,电击的被感染倖存者,電擊的被感染倖存者,
zombieBoeElementElectricLeader,entityclasses,Entity,,,Leader Boe(electric),,,,,,感電のリーダーの感染した生存者,,,,,,电击的领导型被感染倖存者,電擊的領導型被感染倖存者,
zombieFootballPlayerElementElectric,entityclasses,Entity,,,Footballplayer(electric),,,,,,感電のラグビー選手,,,,,,电击的橄榄球运动员,電擊的橄欖球運動員,
zombieFootballPlayerElementElectricLeader,entityclasses,Entity,,,Leader Footballplayer(electric),,,,,,感電のリーダーのラグビー選手,,,,,,电击的领导型橄榄球运动员,電擊的領導型橄欖球運動員,
zombieFemaleFatElementElectric,entityclasses,Entity,,,Fat Female(electric),,,,,,感電の肥満の女性,,,,,,电击的肥胖女人,電擊的肥胖女人,
zombieFemaleFatElementElectricLeader,entityclasses,Entity,,,Leader Fat Female(electric),,,,,,感電のリーダーの肥満の女性,,,,,,电击的领导型肥胖女人,電擊的領導型肥胖女人,
zombieJoeElementElectric,entityclasses,Entity,,,Joe(electric),,,,,,感電の腐ったゾンビ,,,,,,电击的溃烂殭尸,電擊的潰爛殭屍,
zombieJoeElementElectricLeader,entityclasses,Entity,,,Leader Joe(electric),,,,,,感電のリーダーの腐ったゾンビ,,,,,,电击的领导型溃烂殭尸,電擊的領導型潰爛殭屍,
zombieBikerElementElectric,entityclasses,Entity,,,Biker(electric),,,,,,感電のドラッグレース,,,,,,电击的飙车族,電擊的飆車族,
zombieBikerElementElectricLeader,entityclasses,Entity,,,Leader Biker(electric),,,,,,感電のリーダーのドラッグレース,,,,,,电击的领导型飙车族,電擊的領導型飆車族,
zombieBurntElementElectric,entityclasses,Entity,,,Burnt victim(electric),,,,,,感電の犠牲者を焼く,,,,,,电击的烧伤罹难者,電擊的燒傷罹難者,
zombieBurntElementElectricLeader,entityclasses,Entity,,,Leader Burnt victim(electric),,,,,,感電のリーダーの犠牲者を焼く,,,,,,电击的领导型烧伤罹难者,電擊的領導型燒傷罹難者,
zombieBusinessManElementElectric,entityclasses,Entity,,,Businessman(electric),,,,,,感電のビジネスマン,,,,,,电击的商人,電擊的商人,
zombieBusinessManElementElectricLeader,entityclasses,Entity,,,Leader Businessman(electric),,,,,,感電のリーダーのビジネスマン,,,,,,电击的领导型商人,電擊的領導型商人,
zombieFarmerElementElectric,entityclasses,Entity,,,Farmer(electric),,,,,,感電の農家,,,,,,电击的农夫,電擊的農夫,
zombieFarmerElementElectricLeader,entityclasses,Entity,,,Leader Farmer(electric),,,,,,感電のリーダーの農家,,,,,,电击的领导型农夫,電擊的領導型農夫,
zombieNurseElementElectric,entityclasses,Entity,,,Nurse(electric),,,,,,感電のナース,,,,,,电击的护士,電擊的護士,
zombieNurseElementElectricLeader,entityclasses,Entity,,,Leader Nurse(electric),,,,,,感電のリーダーのナース,,,,,,电击的领导型护士,電擊的領導型護士,
zombieSnowElementElectric,entityclasses,Entity,,,Frozen Lumberjack(electric),,,,,,感電の木こり,,,,,,电击的伐木工人,電擊的伐木工人,
zombieSnowElementElectricLeader,entityclasses,Entity,,,Leader Frozen Lumberjack(electric),,,,,,感電のリーダーの木こり,,,,,,电击的领导型伐木工人,電擊的領導型伐木工人,
zombieSpiderElementElectric,entityclasses,Entity,,,Spider(electric),,,,,,感電のスパイダーマン,,,,,,电击的蜘蛛人,電擊的蜘蛛人,
zombieSpiderElementElectricLeader,entityclasses,Entity,,,Leader Spider(electric),,,,,,感電のリーダーのスパイダーマン,,,,,,电击的领导型蜘蛛人,電擊的領導型蜘蛛人,
zombieUtilityWorkerElementElectric,entityclasses,Entity,,,Utility Worker(electric),,,,,,感電の働き者,,,,,,电击的勤劳工人,電擊的勤勞工人,
zombieUtilityWorkerElementElectricLeader,entityclasses,Entity,,,Leader Utility Worker(electric),,,,,,感電のリーダーの働き者,,,,,,电击的领导型勤劳工人,電擊的領導型勤勞工人,
zombieCheerleaderElementElectric,entityclasses,Entity,,,Cheerleader(electric),,,,,,感電のチアリーダー,,,,,,电击的啦啦队队长,電擊的啦啦隊隊長,
zombieCheerleaderElementElectricLeader,entityclasses,Entity,,,Leader Cheerleader(electric),,,,,,感電のリーダーのチアリーダー,,,,,,电击的领导型啦啦队队长,電擊的領導型啦啦隊隊長,
zombieSkateboarderElementElectric,entityclasses,Entity,,,Skateboarder(electric),,,,,,感電のマスタースケーター,,,,,,电击的滑板高手,電擊的滑板高手,
zombieSkateboarderElementElectricLeader,entityclasses,Entity,,,Leader Skateboarder(electric),,,,,,感電のリーダーのマスタースケーター,,,,,,电击的领导型滑板高手,電擊的領導型滑板高手,
zombieSoldierElementElectric,entityclasses,Entity,,,Soldier(electric),,,,,,感電の兵士,,,,,,电击的士兵,電擊的士兵,
zombieSoldierElementElectricLeader,entityclasses,Entity,,,Leader Soldier(electric),,,,,,感電のリーダーの兵士,,,,,,电击的领导型士兵,電擊的領導型士兵,
zombieArleneElementElectric,entityclasses,Entity,,,Arlene(electric),,,,,,感電の腐った少女,,,,,,电击的腐烂女孩,電擊的腐爛女孩,
zombieArleneElementElectricLeader,entityclasses,Entity,,,Leader Arlene(electric),,,,,,感電のリーダーの腐った少女,,,,,,电击的领导型腐烂女孩,電擊的領導型腐爛女孩,
zombieLabElementElectric,entityclasses,Entity,,,Researcher(electric),,,,,,感電の女性研究者,,,,,,电击的女性研究员,電擊的女性研究員,
zombieLabElementElectricLeader,entityclasses,Entity,,,Leader Researcher(electric),,,,,,感電のリーダーの女性研究者,,,,,,电击的领导型女性研究员,電擊的領導型女性研究員,
zombieDarleneElementElectric,entityclasses,Entity,,,Darlene(electric),,,,,,感電の腐った母親,,,,,,电击的腐烂母亲,電擊的腐爛母親,
zombieDarleneElementElectricLeader,entityclasses,Entity,,,Leader Darlene(electric),,,,,,感電のリーダーの腐った母親,,,,,,电击的领导型腐烂母亲,電擊的領導型腐爛母親,
zombieFatHawaiianElementElectric,entityclasses,Entity,,,Disturbed Tourist(electric),,,,,,感電の肥満のハワイ旅行者,,,,,,电击的肥胖夏威夷旅客,電擊的肥胖夏威夷旅客,
zombieFatHawaiianElementElectricLeader,entityclasses,Entity,,,Leader Disturbed Tourist(electric),,,,,,感電のリーダーの肥満のハワイ旅行者,,,,,,电击的领导型肥胖夏威夷旅客,電擊的領導型肥胖夏威夷旅客,
zombieMarleneElementElectric,entityclasses,Entity,,,Marlene(electric),,,,,,感電の死んだ女性,,,,,,电击的死亡女人,電擊的死亡女人,
zombieMarleneElementElectricLeader,entityclasses,Entity,,,Leader Marlene(electric),,,,,,感電のリーダーの死んだ女性,,,,,,电击的领导型死亡女人,電擊的領導型死亡女人,
zombieMoeElementElectric,entityclasses,Entity,,,Moe(electric),,,,,,感電のうねりウォーカー,,,,,,电击的膨胀步行者,電擊的膨脹步行者,
zombieMoeElementElectricLeader,entityclasses,Entity,,,Leader Moe(electric),,,,,,感電のリーダーのうねりウォーカー,,,,,,电击的领导型膨胀步行者,電擊的領導型膨脹步行者,
zombieOldTimerElementElectric,entityclasses,Entity,,,Cowboy(electric),,,,,,感電のカウボーイ,,,,,,电击的牛仔,電擊的牛仔,
zombieOldTimerElementElectricLeader,entityclasses,Entity,,,Leader Cowboy(electric),,,,,,感電のリーダーのカウボーイ,,,,,,电击的领导型牛仔,電擊的領導型牛仔,
zombieSteveElementElectric,entityclasses,Entity,,,Steve(electric),,,,,,感電の復活した死体,,,,,,电击的復活尸体,電擊的復活屍體,
zombieSteveElementElectricLeader,entityclasses,Entity,,,Leader Steve(electric),,,,,,感電のリーダーの復活の死体,,,,,,电击的领导型復活尸体,電擊的領導型復活屍體,
zombieStripperElementElectric,entityclasses,Entity,,,Stripper(electric),,,,,,感電のストリップ,,,,,,电击的脱衣舞孃,電擊的脫衣舞孃,
zombieStripperElementElectricLeader,entityclasses,Entity,,,Leader Stripper(electric),,,,,,感電のリーダーのストリッパー,,,,,,电击的领导型脱衣舞孃,電擊的領導型脫衣舞孃,
zombieYoElementElectric,entityclasses,Entity,,,Yo(electric),,,,,,感電の腐った死体,,,,,,电击的腐烂尸体,電擊的腐爛屍體,
